,song_id,song_name,artist,popularity,is_explicit,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
918,0os8UEZdjDblS0sfKebhGS,Atlantis,STRFKR,38.0,0.0,Miracle Mile,2013-02-12,0.741,0.572,9,-6.636,0,0.0247,0.00732,0.079,0.0821,0.911,107.975,audio_features,0os8UEZdjDblS0sfKebhGS,spotify:track:0os8UEZdjDblS0sfKebhGS,https://api.spotify.com/v1/tracks/0os8UEZdjDblS0sfKebhGS,https://api.spotify.com/v1/audio-analysis/0os8UEZdjDblS0sfKebhGS,151227,4
919,2ioAmnNguUTn73nqEhGBLN,Open Your Eyes,STRFKR,0.0,0.0,Open Your Eyes,2016-09-21,0.67,0.756,0,-4.299,0,0.0322,0.00549,0.599,0.152,0.402,129.988,audio_features,2ioAmnNguUTn73nqEhGBLN,spotify:track:2ioAmnNguUTn73nqEhGBLN,https://api.spotify.com/v1/tracks/2ioAmnNguUTn73nqEhGBLN,https://api.spotify.com/v1/audio-analysis/2ioAmnNguUTn73nqEhGBLN,232947,4
920,229SqGbacrLSBfb9XfJczF,Bury Us Alive,STRFKR,3.0,0.0,Reptilians,2011-03-07,0.536,0.792,8,-6.246,1,0.0328,1.47e-05,0.493,0.301,0.362,120.01,audio_features,229SqGbacrLSBfb9XfJczF,spotify:track:229SqGbacrLSBfb9XfJczF,https://api.spotify.com/v1/tracks/229SqGbacrLSBfb9XfJczF,https://api.spotify.com/v1/audio-analysis/229SqGbacrLSBfb9XfJczF,190360,4
921,3VDKTZBQlvORhjE2wl6ze9,Tape Machine,STRFKR,0.0,0.0,Tape Machine,2016-09-01,0.644,0.913,7,-3.04,0,0.0316,0.00599,0.602,0.311,0.574,100.014,audio_features,3VDKTZBQlvORhjE2wl6ze9,spotify:track:3VDKTZBQlvORhjE2wl6ze9,https://api.spotify.com/v1/tracks/3VDKTZBQlvORhjE2wl6ze9,https://api.spotify.com/v1/audio-analysis/3VDKTZBQlvORhjE2wl6ze9,194107,4
922,7mkyBmQplS2E6h41QCAUDH,Satellite,STRFKR,0.0,0.0,Satellite,2016-10-12,0.804,0.614,7,-5.141,1,0.0352,0.000965,0.658,0.192,0.768,116.036,audio_features,7mkyBmQplS2E6h41QCAUDH,spotify:track:7mkyBmQplS2E6h41QCAUDH,https://api.spotify.com/v1/tracks/7mkyBmQplS2E6h41QCAUDH,https://api.spotify.com/v1/audio-analysis/7mkyBmQplS2E6h41QCAUDH,236280,4
923,1kusepF3AacIEtUTYrw4GV,Paper Planes,M.I.A.,46.0,0.0,Kala,2007-01-01,0.447,0.848,2,-6.175,1,0.222,0.033,7.45e-05,0.722,0.485,172.247,audio_features,1kusepF3AacIEtUTYrw4GV,spotify:track:1kusepF3AacIEtUTYrw4GV,https://api.spotify.com/v1/tracks/1kusepF3AacIEtUTYrw4GV,https://api.spotify.com/v1/audio-analysis/1kusepF3AacIEtUTYrw4GV,203760,4
924,2tznHmp70DxMyr2XhWLOW0,Cigarette Daydreams,Cage The Elephant,39.0,0.0,Melophobia,2013-10-08,0.636,0.676,2,-3.442,1,0.0263,0.0807,0.0,0.0831,0.273,113.98,audio_features,2tznHmp70DxMyr2XhWLOW0,spotify:track:2tznHmp70DxMyr2XhWLOW0,https://api.spotify.com/v1/tracks/2tznHmp70DxMyr2XhWLOW0,https://api.spotify.com/v1/audio-analysis/2tznHmp70DxMyr2XhWLOW0,208760,4
925,5n0CTysih20NYdT2S0Wpe8,Trouble,Cage The Elephant,72.0,0.0,Tell Me I'm Pretty,2015-12-18,0.47,0.623,0,-5.655,1,0.0302,0.392,0.000439,0.0992,0.298,77.861,audio_features,5n0CTysih20NYdT2S0Wpe8,spotify:track:5n0CTysih20NYdT2S0Wpe8,https://api.spotify.com/v1/tracks/5n0CTysih20NYdT2S0Wpe8,https://api.spotify.com/v1/audio-analysis/5n0CTysih20NYdT2S0Wpe8,225973,4
926,7CZiDzGVjUssMSOXrDNYHL,Ticket To Ride - Remastered 2009,The Beatles,64.0,0.0,Help! (Remastered),1965-08-06,0.519,0.85,9,-6.777,1,0.0678,0.0457,0.0,0.233,0.749,123.419,audio_features,7CZiDzGVjUssMSOXrDNYHL,spotify:track:7CZiDzGVjUssMSOXrDNYHL,https://api.spotify.com/v1/tracks/7CZiDzGVjUssMSOXrDNYHL,https://api.spotify.com/v1/audio-analysis/7CZiDzGVjUssMSOXrDNYHL,189680,4
927,2Z8cY4QpZTFUZxCQCpvNe1,All You Need Is Love - Remastered 2009,The Beatles,42.0,0.0,Yellow Submarine (Remastered),1969-01-17,0.4,0.463,7,-8.455,1,0.0288,0.345,4.59e-05,0.286,0.627,103.103,audio_features,2Z8cY4QpZTFUZxCQCpvNe1,spotify:track:2Z8cY4QpZTFUZxCQCpvNe1,https://api.spotify.com/v1/tracks/2Z8cY4QpZTFUZxCQCpvNe1,https://api.spotify.com/v1/audio-analysis/2Z8cY4QpZTFUZxCQCpvNe1,231213,4
928,4sebUbjqbcgDSwG6PbSGI0,Come a Little Closer,Cage The Elephant,30.0,0.0,Melophobia,2013-10-08,0.44,0.778,1,-1.786,0,0.0327,0.0265,1.04e-06,0.151,0.304,148.038,audio_features,4sebUbjqbcgDSwG6PbSGI0,spotify:track:4sebUbjqbcgDSwG6PbSGI0,https://api.spotify.com/v1/tracks/4sebUbjqbcgDSwG6PbSGI0,https://api.spotify.com/v1/audio-analysis/4sebUbjqbcgDSwG6PbSGI0,229347,4
929,3BQHpFgAp4l80e1XslIjNI,Yesterday - Remastered 2009,The Beatles,76.0,0.0,Help! (Remastered),1965-08-06,0.332,0.179,5,-11.83,1,0.0326,0.879,0.0,0.0886,0.315,96.529,audio_features,3BQHpFgAp4l80e1XslIjNI,spotify:track:3BQHpFgAp4l80e1XslIjNI,https://api.spotify.com/v1/tracks/3BQHpFgAp4l80e1XslIjNI,https://api.spotify.com/v1/audio-analysis/3BQHpFgAp4l80e1XslIjNI,125667,4
930,0oaSkcIh1fQz8tNtbsJueO,Border Line,King Krule,0.0,0.0,6 Feet Beneath The Moon,2013-08-24,0.641,0.549,11,-8.303,0,0.1,0.522,0.000113,0.0764,0.345,99.913,audio_features,0oaSkcIh1fQz8tNtbsJueO,spotify:track:0oaSkcIh1fQz8tNtbsJueO,https://api.spotify.com/v1/tracks/0oaSkcIh1fQz8tNtbsJueO,https://api.spotify.com/v1/audio-analysis/0oaSkcIh1fQz8tNtbsJueO,185853,4
931,1M7IMH09gI2uUHyjuQYajH,Causers Of This,Toro y Moi,0.0,0.0,Causers Of This,2010-01-04,0.691,0.645,6,-8.56,0,0.17,0.00607,1.79e-06,0.11,0.497,113.061,audio_features,1M7IMH09gI2uUHyjuQYajH,spotify:track:1M7IMH09gI2uUHyjuQYajH,https://api.spotify.com/v1/tracks/1M7IMH09gI2uUHyjuQYajH,https://api.spotify.com/v1/audio-analysis/1M7IMH09gI2uUHyjuQYajH,182467,4
932,0LPODKihyn7XCxFevkE3KY,So Good at Being in Trouble,Unknown Mortal Orchestra,48.0,0.0,II (Deluxe Edition),2013-10-22,0.829,0.435,0,-10.136,1,0.0515,0.0363,0.878,0.119,0.594,103.816,audio_features,0LPODKihyn7XCxFevkE3KY,spotify:track:0LPODKihyn7XCxFevkE3KY,https://api.spotify.com/v1/tracks/0LPODKihyn7XCxFevkE3KY,https://api.spotify.com/v1/audio-analysis/0LPODKihyn7XCxFevkE3KY,230147,4
933,6dU5RxthbuaN31bRbEDlNw,Everlasting Light,The Black Keys,57.0,0.0,Brothers,2010-05-18,0.641,0.582,4,-6.554,1,0.0483,0.127,0.00632,0.354,0.725,181.039,audio_features,6dU5RxthbuaN31bRbEDlNw,spotify:track:6dU5RxthbuaN31bRbEDlNw,https://api.spotify.com/v1/tracks/6dU5RxthbuaN31bRbEDlNw,https://api.spotify.com/v1/audio-analysis/6dU5RxthbuaN31bRbEDlNw,203773,4
934,0scQIzgcOhnmfqfOTpRUFH,Suicide Saturday,Hippo Campus,60.0,0.0,Bashful Creatures,2015-02-24,0.443,0.719,5,-5.555,1,0.033,0.0225,0.0,0.227,0.559,155.895,audio_features,0scQIzgcOhnmfqfOTpRUFH,spotify:track:0scQIzgcOhnmfqfOTpRUFH,https://api.spotify.com/v1/tracks/0scQIzgcOhnmfqfOTpRUFH,https://api.spotify.com/v1/audio-analysis/0scQIzgcOhnmfqfOTpRUFH,212885,4
935,62vpWI1CHwFy7tMIcSStl8,No Role Modelz,J. Cole,84.0,1.0,2014 Forest Hills Drive,2014-12-09,0.692,0.521,10,-8.465,0,0.33,0.301,0.0,0.0565,0.463,100.45,audio_features,62vpWI1CHwFy7tMIcSStl8,spotify:track:62vpWI1CHwFy7tMIcSStl8,https://api.spotify.com/v1/tracks/62vpWI1CHwFy7tMIcSStl8,https://api.spotify.com/v1/audio-analysis/62vpWI1CHwFy7tMIcSStl8,292987,4
936,7ji0rdxqRf6o6mkW8PG8J9,Sick as a Dog,Hamilton Leithauser + Rostam,0.0,0.0,I Had A Dream That You Were Mine,2016-09-23,0.673,0.576,0,-7.243,1,0.0283,0.273,4.5e-05,0.117,0.456,100.064,audio_features,7ji0rdxqRf6o6mkW8PG8J9,spotify:track:7ji0rdxqRf6o6mkW8PG8J9,https://api.spotify.com/v1/tracks/7ji0rdxqRf6o6mkW8PG8J9,https://api.spotify.com/v1/audio-analysis/7ji0rdxqRf6o6mkW8PG8J9,273453,4
937,6RKGBcDtgzXx21zUjpeu6F,Cold Cold Man,Saint Motel,67.0,0.0,My Type EP,2014-08-16,0.613,0.661,9,-4.984,1,0.0263,0.00652,0.0,0.0976,0.509,110.978,audio_features,6RKGBcDtgzXx21zUjpeu6F,spotify:track:6RKGBcDtgzXx21zUjpeu6F,https://api.spotify.com/v1/tracks/6RKGBcDtgzXx21zUjpeu6F,https://api.spotify.com/v1/audio-analysis/6RKGBcDtgzXx21zUjpeu6F,230773,4
938,7cXTeKWKBt9IPEado3XGpk,Radar Detector,Darwin Deez,0.0,0.0,Darwin Deez,2009,0.749,0.714,4,-5.055,1,0.199,0.102,0.00794,0.173,0.782,96.515,audio_features,7cXTeKWKBt9IPEado3XGpk,spotify:track:7cXTeKWKBt9IPEado3XGpk,https://api.spotify.com/v1/tracks/7cXTeKWKBt9IPEado3XGpk,https://api.spotify.com/v1/audio-analysis/7cXTeKWKBt9IPEado3XGpk,189827,4
939,07FKs7jjM3ulgDyRDKc7cs,Highway Patrol Stun Gun,Youth Lagoon,21.0,0.0,Highway Patrol Stun Gun,2015-08-11,0.578,0.655,1,-6.988,1,0.0279,0.0348,0.000281,0.066,0.229,134.037,audio_features,07FKs7jjM3ulgDyRDKc7cs,spotify:track:07FKs7jjM3ulgDyRDKc7cs,https://api.spotify.com/v1/tracks/07FKs7jjM3ulgDyRDKc7cs,https://api.spotify.com/v1/audio-analysis/07FKs7jjM3ulgDyRDKc7cs,250164,4
940,2q4gGYNmNYNyqgpVmGJH0c,Cannons,Youth Lagoon,0.0,0.0,The Year of Hibernation,2011-09-27,0.53,0.732,1,-5.054,1,0.0297,0.648,0.929,0.123,0.172,74.991,audio_features,2q4gGYNmNYNyqgpVmGJH0c,spotify:track:2q4gGYNmNYNyqgpVmGJH0c,https://api.spotify.com/v1/tracks/2q4gGYNmNYNyqgpVmGJH0c,https://api.spotify.com/v1/audio-analysis/2q4gGYNmNYNyqgpVmGJH0c,224773,4
941,1tzPSule9WZ9B8SujHv8fp,This Head I Hold,Electric Guest,54.0,0.0,Mondo,2012-01-01,0.663,0.873,0,-4.915,1,0.0328,0.0268,0.0108,0.261,0.962,162.024,audio_features,1tzPSule9WZ9B8SujHv8fp,spotify:track:1tzPSule9WZ9B8SujHv8fp,https://api.spotify.com/v1/tracks/1tzPSule9WZ9B8SujHv8fp,https://api.spotify.com/v1/audio-analysis/1tzPSule9WZ9B8SujHv8fp,175773,4
942,1RmR3HmfKiyNNo76FMmMJT,Sea Of Years,Local Natives,32.0,0.0,Sunlit Youth,2016-09-09,0.458,0.787,11,-5.254,1,0.0393,0.00162,0.0191,0.349,0.353,94.042,audio_features,1RmR3HmfKiyNNo76FMmMJT,spotify:track:1RmR3HmfKiyNNo76FMmMJT,https://api.spotify.com/v1/tracks/1RmR3HmfKiyNNo76FMmMJT,https://api.spotify.com/v1/audio-analysis/1RmR3HmfKiyNNo76FMmMJT,312400,4
943,0XLtaEZAVBOe3kp4tN2vgr,Obvs,Jamie xx,0.0,0.0,In Colour,2015-06-02,0.634,0.392,5,-12.603,0,0.0396,0.859,0.93,0.0817,0.424,152.074,audio_features,0XLtaEZAVBOe3kp4tN2vgr,spotify:track:0XLtaEZAVBOe3kp4tN2vgr,https://api.spotify.com/v1/tracks/0XLtaEZAVBOe3kp4tN2vgr,https://api.spotify.com/v1/audio-analysis/0XLtaEZAVBOe3kp4tN2vgr,231040,4
944,2zsa7Z6gCA5eBg0p9pbyLs,I Know There's Gonna Be (Good Times),Jamie xx,0.0,1.0,In Colour,2015-06-02,0.551,0.594,11,-9.912,0,0.161,0.119,0.0,0.535,0.507,89.524,audio_features,2zsa7Z6gCA5eBg0p9pbyLs,spotify:track:2zsa7Z6gCA5eBg0p9pbyLs,https://api.spotify.com/v1/tracks/2zsa7Z6gCA5eBg0p9pbyLs,https://api.spotify.com/v1/audio-analysis/2zsa7Z6gCA5eBg0p9pbyLs,213622,4
945,3cCxoOgfi6hgt8MNteuiiD,Fade,Kanye West,67.0,1.0,The Life Of Pablo,2016-06-10,0.752,0.765,9,-5.805,0,0.0908,0.118,0.0,0.31,0.309,105.998,audio_features,3cCxoOgfi6hgt8MNteuiiD,spotify:track:3cCxoOgfi6hgt8MNteuiiD,https://api.spotify.com/v1/tracks/3cCxoOgfi6hgt8MNteuiiD,https://api.spotify.com/v1/audio-analysis/3cCxoOgfi6hgt8MNteuiiD,193748,4
946,0HaELdKUUyrNiDzuADLEoa,Killing Lies,The Strokes,47.0,0.0,First Impressions Of Earth,2006-01-03,0.504,0.806,6,-4.955,1,0.0388,0.00155,0.799,0.158,0.921,120.205,audio_features,0HaELdKUUyrNiDzuADLEoa,spotify:track:0HaELdKUUyrNiDzuADLEoa,https://api.spotify.com/v1/tracks/0HaELdKUUyrNiDzuADLEoa,https://api.spotify.com/v1/audio-analysis/0HaELdKUUyrNiDzuADLEoa,228733,4
947,2ThdB23G9Rgf1ExndFGEEg,Tap Out,The Strokes,53.0,0.0,Comedown Machine,2013-03-25,0.737,0.745,9,-5.944,1,0.0351,0.0176,0.381,0.306,0.629,115.989,audio_features,2ThdB23G9Rgf1ExndFGEEg,spotify:track:2ThdB23G9Rgf1ExndFGEEg,https://api.spotify.com/v1/tracks/2ThdB23G9Rgf1ExndFGEEg,https://api.spotify.com/v1/audio-analysis/2ThdB23G9Rgf1ExndFGEEg,222360,4
948,3WJQDJH2MqZFJO0oknVHTf,Reconstruct (feat. Seafloor),Photay,0.0,0.0,Photay,2014-09-09,0.51,0.508,6,-10.358,1,0.117,0.412,0.729,0.121,0.247,178.23,audio_features,3WJQDJH2MqZFJO0oknVHTf,spotify:track:3WJQDJH2MqZFJO0oknVHTf,https://api.spotify.com/v1/tracks/3WJQDJH2MqZFJO0oknVHTf,https://api.spotify.com/v1/audio-analysis/3WJQDJH2MqZFJO0oknVHTf,309188,4
949,563tlZxxBNZBd5BzddnnpO,Making Breakfast,Twin Peaks,9.0,0.0,Wild Onion,2014-10-20,0.495,0.782,9,-4.694,1,0.0315,0.000267,0.736,0.54,0.451,116.114,audio_features,563tlZxxBNZBd5BzddnnpO,spotify:track:563tlZxxBNZBd5BzddnnpO,https://api.spotify.com/v1/tracks/563tlZxxBNZBd5BzddnnpO,https://api.spotify.com/v1/audio-analysis/563tlZxxBNZBd5BzddnnpO,132669,4
950,0j36CNxT4hpel4SwkndMor,Miracle Aligner,The Last Shadow Puppets,53.0,0.0,Everything You've Come To Expect,2016-04-01,0.561,0.716,6,-8.619,0,0.0271,0.0127,2.97e-06,0.15,0.834,113.073,audio_features,0j36CNxT4hpel4SwkndMor,spotify:track:0j36CNxT4hpel4SwkndMor,https://api.spotify.com/v1/tracks/0j36CNxT4hpel4SwkndMor,https://api.spotify.com/v1/audio-analysis/0j36CNxT4hpel4SwkndMor,245733,4
951,6l3hIzPpWXFckERW2RKd2e,Control,Olympic Ayres,0.0,0.0,Leisureplex,2014-09-16,0.637,0.708,10,-6.244,0,0.0433,0.253,0.0,0.112,0.515,113.021,audio_features,6l3hIzPpWXFckERW2RKd2e,spotify:track:6l3hIzPpWXFckERW2RKd2e,https://api.spotify.com/v1/tracks/6l3hIzPpWXFckERW2RKd2e,https://api.spotify.com/v1/audio-analysis/6l3hIzPpWXFckERW2RKd2e,225467,4
952,56Z7hbyMrndw1naxb6I5Oi,Reckoner,Radiohead,1.0,0.0,In Rainbows,2007-12-28,0.518,0.656,4,-7.438,0,0.0264,0.511,0.156,0.0679,0.203,104.282,audio_features,56Z7hbyMrndw1naxb6I5Oi,spotify:track:56Z7hbyMrndw1naxb6I5Oi,https://api.spotify.com/v1/tracks/56Z7hbyMrndw1naxb6I5Oi,https://api.spotify.com/v1/audio-analysis/56Z7hbyMrndw1naxb6I5Oi,290213,4
953,7wZShevmO43KjB0FX5g7mq,Slow Down,Poolside,0.0,0.0,Pacific Standard Time,2012-07-09,0.7,0.718,2,-5.882,1,0.0535,0.0989,0.0609,0.218,0.341,81.997,audio_features,7wZShevmO43KjB0FX5g7mq,spotify:track:7wZShevmO43KjB0FX5g7mq,https://api.spotify.com/v1/tracks/7wZShevmO43KjB0FX5g7mq,https://api.spotify.com/v1/audio-analysis/7wZShevmO43KjB0FX5g7mq,285211,4
954,4r608qFvEK55vdNyOPtnwf,Harvest Moon,Poolside,0.0,0.0,Pacific Standard Time,2012-07-09,0.782,0.622,2,-5.823,1,0.0411,0.288,0.53,0.584,0.921,106.022,audio_features,4r608qFvEK55vdNyOPtnwf,spotify:track:4r608qFvEK55vdNyOPtnwf,https://api.spotify.com/v1/tracks/4r608qFvEK55vdNyOPtnwf,https://api.spotify.com/v1/audio-analysis/4r608qFvEK55vdNyOPtnwf,368774,4
955,3hEQHGYi4TPt85pqKsxvtv,How Can You Really,Foxygen,0.0,0.0,And Star Power,2014-11-07,0.406,0.654,0,-6.391,1,0.0308,0.0107,0.000244,0.589,0.756,125.906,audio_features,3hEQHGYi4TPt85pqKsxvtv,spotify:track:3hEQHGYi4TPt85pqKsxvtv,https://api.spotify.com/v1/tracks/3hEQHGYi4TPt85pqKsxvtv,https://api.spotify.com/v1/audio-analysis/3hEQHGYi4TPt85pqKsxvtv,213667,4
956,25ZoWs5Z8bAyHH0cj4ylzW,Ya Ya Ya,You Won't,0.0,0.0,Revolutionaries,2016-04-29,0.628,0.538,0,-5.463,1,0.0324,0.414,1.04e-06,0.0934,0.732,113.463,audio_features,25ZoWs5Z8bAyHH0cj4ylzW,spotify:track:25ZoWs5Z8bAyHH0cj4ylzW,https://api.spotify.com/v1/tracks/25ZoWs5Z8bAyHH0cj4ylzW,https://api.spotify.com/v1/audio-analysis/25ZoWs5Z8bAyHH0cj4ylzW,185320,4
957,755Bk8p4QmAzhdLY9cIZEl,O Dreaded C Town,Frankie Cosmos,28.0,0.0,Next Thing,2016-04-01,0.519,0.0854,7,-17.027,1,0.0416,0.977,2.7e-05,0.137,0.165,76.693,audio_features,755Bk8p4QmAzhdLY9cIZEl,spotify:track:755Bk8p4QmAzhdLY9cIZEl,https://api.spotify.com/v1/tracks/755Bk8p4QmAzhdLY9cIZEl,https://api.spotify.com/v1/audio-analysis/755Bk8p4QmAzhdLY9cIZEl,119913,4
958,2CpiqVc4JHTw5d670rWtSB,I Do Too,Frankie Cosmos,0.0,0.0,Zentropy,2014-03-04,0.555,0.552,9,-7.69,1,0.0338,0.674,0.000753,0.188,0.707,121.36,audio_features,2CpiqVc4JHTw5d670rWtSB,spotify:track:2CpiqVc4JHTw5d670rWtSB,https://api.spotify.com/v1/tracks/2CpiqVc4JHTw5d670rWtSB,https://api.spotify.com/v1/audio-analysis/2CpiqVc4JHTw5d670rWtSB,77461,4
959,6fpmjEHZDf6tAZGrv0Buch,Sad 2,Frankie Cosmos,0.0,0.0,Zentropy,2014-03-04,0.403,0.463,3,-9.76,1,0.031,0.659,0.000925,0.128,0.323,121.913,audio_features,6fpmjEHZDf6tAZGrv0Buch,spotify:track:6fpmjEHZDf6tAZGrv0Buch,https://api.spotify.com/v1/tracks/6fpmjEHZDf6tAZGrv0Buch,https://api.spotify.com/v1/audio-analysis/6fpmjEHZDf6tAZGrv0Buch,120685,1
960,1c5gh4dqj3sfE4qW4ZE98V,I'm 20,Frankie Cosmos,29.0,0.0,Next Thing,2016-04-01,0.58,0.647,7,-10.066,1,0.0401,0.62,0.717,0.113,0.96,132.624,audio_features,1c5gh4dqj3sfE4qW4ZE98V,spotify:track:1c5gh4dqj3sfE4qW4ZE98V,https://api.spotify.com/v1/tracks/1c5gh4dqj3sfE4qW4ZE98V,https://api.spotify.com/v1/audio-analysis/1c5gh4dqj3sfE4qW4ZE98V,96959,4
961,1e3L8jHzIhgfEkKpaGJ1Bn,Sadie,"Astronauts, etc.",0.0,0.0,Sadie,2014-09-23,0.607,0.51,9,-6.864,0,0.0309,0.0115,0.431,0.0614,0.218,99.945,audio_features,1e3L8jHzIhgfEkKpaGJ1Bn,spotify:track:1e3L8jHzIhgfEkKpaGJ1Bn,https://api.spotify.com/v1/tracks/1e3L8jHzIhgfEkKpaGJ1Bn,https://api.spotify.com/v1/audio-analysis/1e3L8jHzIhgfEkKpaGJ1Bn,197259,4
962,2murM3wAmHXaTDgTanhcwq,Eye to Eye,"Astronauts, etc.",0.0,0.0,Mind Out Wandering,2015-09-18,0.725,0.601,2,-10.487,0,0.0545,0.533,0.0035,0.0933,0.677,110.217,audio_features,2murM3wAmHXaTDgTanhcwq,spotify:track:2murM3wAmHXaTDgTanhcwq,https://api.spotify.com/v1/tracks/2murM3wAmHXaTDgTanhcwq,https://api.spotify.com/v1/audio-analysis/2murM3wAmHXaTDgTanhcwq,214587,4
963,5MAbv1SXZX03D4ndmn1CEZ,Is It Possible / Sleep Song,Frankie Cosmos,30.0,0.0,Next Thing,2016-04-01,0.571,0.362,4,-10.121,1,0.0558,0.134,0.00262,0.0925,0.522,124.199,audio_features,5MAbv1SXZX03D4ndmn1CEZ,spotify:track:5MAbv1SXZX03D4ndmn1CEZ,https://api.spotify.com/v1/tracks/5MAbv1SXZX03D4ndmn1CEZ,https://api.spotify.com/v1/audio-analysis/5MAbv1SXZX03D4ndmn1CEZ,150107,4
964,1XW0HEPFHCE2QOkyj0F6gu,In a Black Out,Hamilton Leithauser + Rostam,0.0,0.0,In a Black Out,2016-08-05,0.516,0.289,8,-10.908,1,0.0287,0.803,0.199,0.115,0.424,87.972,audio_features,1XW0HEPFHCE2QOkyj0F6gu,spotify:track:1XW0HEPFHCE2QOkyj0F6gu,https://api.spotify.com/v1/tracks/1XW0HEPFHCE2QOkyj0F6gu,https://api.spotify.com/v1/audio-analysis/1XW0HEPFHCE2QOkyj0F6gu,195800,4
965,71jGGLe5VtEHjIk5dU2W3S,Red Eyes,The War On Drugs,64.0,0.0,Lost In The Dream,2014-03-18,0.464,0.815,10,-6.371,1,0.0368,0.00871,0.201,0.162,0.467,161.845,audio_features,71jGGLe5VtEHjIk5dU2W3S,spotify:track:71jGGLe5VtEHjIk5dU2W3S,https://api.spotify.com/v1/tracks/71jGGLe5VtEHjIk5dU2W3S,https://api.spotify.com/v1/audio-analysis/71jGGLe5VtEHjIk5dU2W3S,298920,4
966,21Ay8Y9Pr91nSauPGtK6MW,Barely Legal,The Strokes,53.0,1.0,Is This It,2001-07-30,0.424,0.884,0,-6.286,1,0.0365,0.00326,0.0499,0.0903,0.852,157.813,audio_features,21Ay8Y9Pr91nSauPGtK6MW,spotify:track:21Ay8Y9Pr91nSauPGtK6MW,https://api.spotify.com/v1/tracks/21Ay8Y9Pr91nSauPGtK6MW,https://api.spotify.com/v1/audio-analysis/21Ay8Y9Pr91nSauPGtK6MW,234693,4
967,4X6W8HEwuiVjctcbueCUTH,Dancing In The Public Eye,Frankie Cosmos,0.0,0.0,Zentropy,2014-03-04,0.353,0.434,7,-9.561,1,0.0314,0.679,0.123,0.111,0.533,121.12,audio_features,4X6W8HEwuiVjctcbueCUTH,spotify:track:4X6W8HEwuiVjctcbueCUTH,https://api.spotify.com/v1/tracks/4X6W8HEwuiVjctcbueCUTH,https://api.spotify.com/v1/audio-analysis/4X6W8HEwuiVjctcbueCUTH,107008,4
968,0vEKnUAsPfA8ykKa7zvgiD,Buses Splash With Rain,Frankie Cosmos,0.0,0.0,Zentropy,2014-03-04,0.441,0.574,4,-9.27,1,0.0555,0.701,0.0994,0.18,0.572,139.636,audio_features,0vEKnUAsPfA8ykKa7zvgiD,spotify:track:0vEKnUAsPfA8ykKa7zvgiD,https://api.spotify.com/v1/tracks/0vEKnUAsPfA8ykKa7zvgiD,https://api.spotify.com/v1/audio-analysis/0vEKnUAsPfA8ykKa7zvgiD,125184,4
969,2Atrze5YFzgu96QamdyIA6,Sinister,Frankie Cosmos,30.0,0.0,Next Thing,2016-04-01,0.565,0.646,0,-6.248,1,0.0335,0.182,0.0,0.0787,0.577,137.289,audio_features,2Atrze5YFzgu96QamdyIA6,spotify:track:2Atrze5YFzgu96QamdyIA6,https://api.spotify.com/v1/tracks/2Atrze5YFzgu96QamdyIA6,https://api.spotify.com/v1/audio-analysis/2Atrze5YFzgu96QamdyIA6,130934,4
970,0lYRAsWNDdUhGMftqH0RVG,Sister Of Pearl,Baio,0.0,0.0,The Names,2015-09-18,0.731,0.675,5,-7.288,1,0.0412,0.0818,0.168,0.201,0.947,125.044,audio_features,0lYRAsWNDdUhGMftqH0RVG,spotify:track:0lYRAsWNDdUhGMftqH0RVG,https://api.spotify.com/v1/tracks/0lYRAsWNDdUhGMftqH0RVG,https://api.spotify.com/v1/audio-analysis/0lYRAsWNDdUhGMftqH0RVG,253439,4
971,5xbFgJKDXbsXXYgtMUeSFS,My Night With The Prostitute From Marseille,Beirut,0.0,0.0,March of the Zapotec & Realpeople: Holland,2009-02-17,0.634,0.536,2,-11.073,1,0.0287,0.69,0.121,0.104,0.363,130.003,audio_features,5xbFgJKDXbsXXYgtMUeSFS,spotify:track:5xbFgJKDXbsXXYgtMUeSFS,https://api.spotify.com/v1/tracks/5xbFgJKDXbsXXYgtMUeSFS,https://api.spotify.com/v1/audio-analysis/5xbFgJKDXbsXXYgtMUeSFS,189320,4
972,1j2xBvnfvDnxScznDyS2gV,Nantes,Beirut,0.0,0.0,The Flying Club Cup,2007-10-09,0.435,0.538,6,-9.551,1,0.0409,0.769,0.0168,0.123,0.666,131.003,audio_features,1j2xBvnfvDnxScznDyS2gV,spotify:track:1j2xBvnfvDnxScznDyS2gV,https://api.spotify.com/v1/tracks/1j2xBvnfvDnxScznDyS2gV,https://api.spotify.com/v1/audio-analysis/1j2xBvnfvDnxScznDyS2gV,232200,4
973,2zcrZQpMVg2DkR7bdNUfVJ,Elephant Gun,Beirut,0.0,0.0,Elephant Gun,2007-08-28,0.265,0.622,8,-8.693,1,0.0407,0.871,0.0484,0.0626,0.471,180.057,audio_features,2zcrZQpMVg2DkR7bdNUfVJ,spotify:track:2zcrZQpMVg2DkR7bdNUfVJ,https://api.spotify.com/v1/tracks/2zcrZQpMVg2DkR7bdNUfVJ,https://api.spotify.com/v1/audio-analysis/2zcrZQpMVg2DkR7bdNUfVJ,350893,3
